id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at
1799,381,2023,1,75.04,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1800,381,2023,2,63.79,17,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1801,382,2021,1,89.66,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1802,382,2021,2,71.21,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1803,382,2022,1,69.6,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1804,382,2022,2,80.93,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1805,382,2023,1,72.22,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1806,382,2023,2,100.0,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1807,383,2021,1,69.48,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1808,383,2021,2,76.22,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1809,383,2022,1,63.01,16,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1810,383,2022,2,82.45,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1811,384,2021,1,75.7,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1812,384,2021,2,67.93,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1813,384,2022,1,61.53,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1814,384,2022,2,56.29,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1815,384,2023,1,77.02,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1816,384,2023,2,55.36,19,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1817,385,2021,1,87.7,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1818,385,2021,2,56.85,15,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1819,385,2022,1,69.86,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1820,385,2022,2,61.42,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1821,386,2021,1,72.39,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1822,386,2021,2,72.32,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1823,386,2022,1,77.34,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1824,386,2022,2,53.68,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1825,386,2023,1,62.84,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1826,386,2023,2,83.65,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1827,386,2024,1,79.9,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1828,386,2024,2,42.01,18,0,REPEATER,,2024/2025,4,REPEATER,2025-06-15T00:00:00
1829,387,2021,1,76.53,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1830,387,2021,2,59.61,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1831,387,2022,1,64.9,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1832,387,2022,2,69.27,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1833,388,2021,1,90.69,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1834,388,2021,2,59.49,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1835,388,2022,1,55.15,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1836,388,2022,2,77.4,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1837,388,2023,1,71.66,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1838,388,2023,2,86.48,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1839,389,2021,1,67.77,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1840,389,2021,2,86.53,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1841,389,2022,1,72.2,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1842,389,2022,2,78.35,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1843,389,2023,1,91.49,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1844,389,2023,2,69.99,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1845,389,2024,1,84.54,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1846,389,2024,2,64.64,19,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1847,389,2025,1,74.73,17,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1848,389,2025,2,54.66,20,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-06-15T00:00:00
1849,389,2026,1,65.95,19,0,PROMOTED,,2026/2027,6,PROMOTED,2027-01-15T00:00:00
1850,389,2026,2,59.3,18,2,CARRY_OVER,,2026/2027,6,CARRY_OVER,2027-06-15T00:00:00
1851,390,2021,1,86.65,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1852,390,2021,2,92.87,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1853,390,2022,1,67.74,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1854,390,2022,2,62.72,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1855,390,2023,1,56.23,16,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1856,390,2023,2,75.17,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1857,390,2024,1,64.77,20,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1858,390,2024,2,65.42,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1859,391,2021,1,91.56,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1860,391,2021,2,68.44,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1861,391,2022,1,79.04,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1862,391,2022,2,72.64,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1863,391,2023,1,55.74,16,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1864,391,2023,2,49.86,19,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1865,391,2024,1,77.85,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1866,391,2024,2,92.45,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1867,392,2021,1,75.78,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1868,392,2021,2,79.49,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1869,394,2021,1,61.14,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1870,394,2021,2,84.18,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1871,394,2022,1,84.03,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1872,394,2022,2,63.65,19,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1873,396,2021,1,78.54,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1874,396,2021,2,50.8,20,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1875,396,2022,1,80.69,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1876,396,2022,2,65.13,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1877,396,2023,1,57.27,15,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1878,396,2023,2,76.83,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1879,396,2024,1,50.74,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1880,396,2024,2,76.11,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1881,397,2021,1,58.41,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1882,397,2021,2,55.84,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1883,397,2022,1,72.72,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1884,397,2022,2,69.93,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1885,397,2023,1,89.48,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1886,397,2023,2,56.58,17,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1887,398,2021,1,88.5,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1888,398,2021,2,58.35,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1889,399,2021,1,83.03,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1890,399,2021,2,85.27,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
